regime,seed,fold,cutoff,test_local_index,max_tanimoto_to_train,regime_label
scaffold,43,0,,91,0.3235294117647059,cluster_cnan
scaffold,43,0,,97,0.2962962962962963,cluster_cnan
scaffold,43,0,,100,0.4444444444444444,cluster_cnan
scaffold,43,0,,101,0.5454545454545454,cluster_cnan
scaffold,43,0,,103,0.4333333333333333,cluster_cnan
scaffold,43,0,,107,0.4571428571428571,cluster_cnan
scaffold,43,0,,110,0.3043478260869565,cluster_cnan
scaffold,43,0,,111,0.1555555555555555,cluster_cnan
scaffold,43,0,,117,0.4634146341463415,cluster_cnan
scaffold,43,0,,124,0.4571428571428571,cluster_cnan
scaffold,43,0,,127,0.425,cluster_cnan
scaffold,43,0,,139,0.4166666666666667,cluster_cnan
scaffold,43,0,,140,0.4615384615384615,cluster_cnan
scaffold,43,0,,147,0.1458333333333333,cluster_cnan
scaffold,43,0,,160,0.3863636363636363,cluster_cnan
scaffold,43,0,,166,0.0930232558139534,cluster_cnan
scaffold,43,0,,167,0.3018867924528302,cluster_cnan
scaffold,43,0,,176,0.4285714285714285,cluster_cnan
scaffold,43,0,,184,0.4615384615384615,cluster_cnan
scaffold,43,0,,185,0.4615384615384615,cluster_cnan
scaffold,43,0,,186,0.375,cluster_cnan
scaffold,43,0,,188,0.3157894736842105,cluster_cnan
scaffold,43,0,,194,0.5172413793103449,cluster_cnan
scaffold,43,0,,198,0.3333333333333333,cluster_cnan
scaffold,43,0,,202,0.5,cluster_cnan
scaffold,43,0,,208,0.3428571428571428,cluster_cnan
scaffold,43,0,,213,0.3421052631578947,cluster_cnan
scaffold,43,0,,216,0.3265306122448979,cluster_cnan
scaffold,43,0,,217,0.4193548387096774,cluster_cnan
scaffold,43,0,,224,0.5,cluster_cnan
scaffold,43,0,,226,0.3043478260869565,cluster_cnan
scaffold,43,0,,229,0.3265306122448979,cluster_cnan
scaffold,43,0,,230,0.5357142857142857,cluster_cnan
scaffold,43,0,,232,0.2954545454545454,cluster_cnan
scaffold,43,0,,233,0.3571428571428571,cluster_cnan
scaffold,43,0,,238,0.4545454545454545,cluster_cnan
scaffold,43,0,,243,0.4117647058823529,cluster_cnan
scaffold,43,0,,248,0.4324324324324324,cluster_cnan
scaffold,43,0,,249,0.3428571428571428,cluster_cnan
scaffold,43,0,,257,0.4423076923076923,cluster_cnan
scaffold,43,0,,262,0.4047619047619047,cluster_cnan
scaffold,43,0,,275,0.4285714285714285,cluster_cnan
scaffold,43,0,,276,0.4444444444444444,cluster_cnan
scaffold,43,0,,277,0.4375,cluster_cnan
scaffold,43,0,,284,0.4054054054054054,cluster_cnan
scaffold,43,0,,285,0.4210526315789473,cluster_cnan
scaffold,43,0,,288,0.4390243902439024,cluster_cnan
scaffold,43,0,,294,0.3636363636363636,cluster_cnan
scaffold,43,0,,298,0.3157894736842105,cluster_cnan
scaffold,43,0,,309,0.375,cluster_cnan
scaffold,43,0,,310,0.3673469387755102,cluster_cnan
scaffold,43,0,,312,0.46875,cluster_cnan
scaffold,43,0,,313,0.4347826086956521,cluster_cnan
scaffold,43,0,,314,0.4,cluster_cnan
scaffold,43,0,,316,0.3947368421052631,cluster_cnan
scaffold,43,0,,319,0.325,cluster_cnan
scaffold,43,0,,323,0.3902439024390244,cluster_cnan
scaffold,43,0,,326,0.5142857142857142,cluster_cnan
scaffold,43,0,,327,0.3421052631578947,cluster_cnan
scaffold,43,0,,328,0.3703703703703703,cluster_cnan
scaffold,43,0,,332,0.3478260869565217,cluster_cnan
scaffold,43,0,,335,0.2926829268292683,cluster_cnan
scaffold,43,0,,338,0.4285714285714285,cluster_cnan
scaffold,43,0,,343,0.3142857142857143,cluster_cnan
scaffold,43,0,,344,0.5,cluster_cnan
scaffold,43,0,,350,0.175,cluster_cnan
scaffold,43,0,,355,0.4489795918367347,cluster_cnan
scaffold,43,0,,357,0.3695652173913043,cluster_cnan
scaffold,43,0,,366,0.3035714285714285,cluster_cnan
scaffold,43,0,,367,0.3181818181818182,cluster_cnan
scaffold,43,0,,374,0.4117647058823529,cluster_cnan
scaffold,43,0,,379,0.2307692307692307,cluster_cnan
scaffold,43,0,,383,0.3584905660377358,cluster_cnan
scaffold,43,0,,384,0.2857142857142857,cluster_cnan
scaffold,43,0,,386,0.3529411764705882,cluster_cnan
scaffold,43,0,,388,0.3714285714285714,cluster_cnan
scaffold,43,0,,390,0.4473684210526316,cluster_cnan
scaffold,43,0,,391,0.5,cluster_cnan
scaffold,43,0,,396,0.3953488372093023,cluster_cnan
scaffold,43,0,,401,0.3714285714285714,cluster_cnan
scaffold,43,0,,405,0.5135135135135135,cluster_cnan
scaffold,43,0,,408,0.6129032258064516,cluster_cnan
scaffold,43,1,,1,0.4489795918367347,cluster_cnan
scaffold,43,1,,2,0.5102040816326531,cluster_cnan
scaffold,43,1,,3,0.5,cluster_cnan
scaffold,43,1,,12,0.4,cluster_cnan
scaffold,43,1,,20,0.4117647058823529,cluster_cnan
scaffold,43,1,,22,0.3818181818181818,cluster_cnan
scaffold,43,1,,28,0.4651162790697674,cluster_cnan
scaffold,43,1,,29,0.360655737704918,cluster_cnan
scaffold,43,1,,32,0.3709677419354839,cluster_cnan
scaffold,43,1,,34,0.4130434782608695,cluster_cnan
scaffold,43,1,,38,0.4666666666666667,cluster_cnan
scaffold,43,1,,41,0.6,cluster_cnan
scaffold,43,1,,51,0.4651162790697674,cluster_cnan
scaffold,43,1,,59,0.4878048780487805,cluster_cnan
scaffold,43,1,,60,0.5098039215686274,cluster_cnan
scaffold,43,1,,61,0.5348837209302325,cluster_cnan
scaffold,43,1,,69,0.4444444444444444,cluster_cnan
scaffold,43,1,,71,0.5,cluster_cnan
scaffold,43,1,,73,0.4038461538461538,cluster_cnan
scaffold,43,1,,79,0.5,cluster_cnan
scaffold,43,1,,80,0.3658536585365853,cluster_cnan
scaffold,43,1,,84,0.3947368421052631,cluster_cnan
scaffold,43,1,,95,0.3958333333333333,cluster_cnan
scaffold,43,1,,96,0.4468085106382978,cluster_cnan
scaffold,43,1,,99,0.42,cluster_cnan
scaffold,43,1,,106,0.5111111111111111,cluster_cnan
scaffold,43,1,,109,0.4090909090909091,cluster_cnan
scaffold,43,1,,115,0.4561403508771929,cluster_cnan
scaffold,43,1,,120,0.4545454545454545,cluster_cnan
scaffold,43,1,,126,0.4878048780487805,cluster_cnan
scaffold,43,1,,137,0.4222222222222222,cluster_cnan
scaffold,43,1,,138,0.4285714285714285,cluster_cnan
scaffold,43,1,,142,0.425,cluster_cnan
scaffold,43,1,,148,0.4042553191489361,cluster_cnan
scaffold,43,1,,153,0.5714285714285714,cluster_cnan
scaffold,43,1,,156,0.4242424242424242,cluster_cnan
scaffold,43,1,,158,0.3571428571428571,cluster_cnan
scaffold,43,1,,173,0.5217391304347826,cluster_cnan
scaffold,43,1,,182,0.4222222222222222,cluster_cnan
scaffold,43,1,,183,0.4878048780487805,cluster_cnan
scaffold,43,1,,187,0.5263157894736842,cluster_cnan
scaffold,43,1,,196,0.46,cluster_cnan
scaffold,43,1,,197,0.4166666666666667,cluster_cnan
scaffold,43,1,,223,0.3617021276595745,cluster_cnan
scaffold,43,1,,227,0.4615384615384615,cluster_cnan
scaffold,43,1,,235,0.4423076923076923,cluster_cnan
scaffold,43,1,,245,0.4782608695652174,cluster_cnan
scaffold,43,1,,247,0.5192307692307693,cluster_cnan
scaffold,43,1,,250,0.358974358974359,cluster_cnan
scaffold,43,1,,252,0.4347826086956521,cluster_cnan
scaffold,43,1,,261,0.4150943396226415,cluster_cnan
scaffold,43,1,,264,0.425531914893617,cluster_cnan
scaffold,43,1,,266,0.4318181818181818,cluster_cnan
scaffold,43,1,,271,0.3214285714285714,cluster_cnan
scaffold,43,1,,278,0.4,cluster_cnan
scaffold,43,1,,279,0.4210526315789473,cluster_cnan
scaffold,43,1,,286,0.391304347826087,cluster_cnan
scaffold,43,1,,289,0.5,cluster_cnan
scaffold,43,1,,292,0.4736842105263157,cluster_cnan
scaffold,43,1,,297,0.4509803921568627,cluster_cnan
scaffold,43,1,,300,0.4146341463414634,cluster_cnan
scaffold,43,1,,307,0.4651162790697674,cluster_cnan
scaffold,43,1,,321,0.5217391304347826,cluster_cnan
scaffold,43,1,,336,0.4814814814814814,cluster_cnan
scaffold,43,1,,340,0.392156862745098,cluster_cnan
scaffold,43,1,,349,0.5111111111111111,cluster_cnan
scaffold,43,1,,354,0.4634146341463415,cluster_cnan
scaffold,43,1,,376,0.1153846153846153,cluster_cnan
scaffold,43,1,,377,0.425,cluster_cnan
scaffold,43,1,,378,0.3611111111111111,cluster_cnan
scaffold,43,1,,399,0.5,cluster_cnan
scaffold,43,1,,402,0.4878048780487805,cluster_cnan
scaffold,43,1,,403,0.3389830508474576,cluster_cnan
scaffold,43,1,,404,0.4146341463414634,cluster_cnan
scaffold,43,1,,406,0.4193548387096774,cluster_cnan
scaffold,43,1,,407,0.5135135135135135,cluster_cnan
scaffold,43,2,,9,0.4,cluster_cnan
scaffold,43,2,,17,0.5283018867924528,cluster_cnan
scaffold,43,2,,21,0.4489795918367347,cluster_cnan
scaffold,43,2,,24,0.5,cluster_cnan
scaffold,43,2,,42,0.4,cluster_cnan
scaffold,43,2,,45,0.5365853658536586,cluster_cnan
scaffold,43,2,,46,0.6774193548387096,cluster_cnan
scaffold,43,2,,48,0.2878787878787879,cluster_cnan
scaffold,43,2,,72,0.5,cluster_cnan
scaffold,43,2,,75,0.46,cluster_cnan
scaffold,43,2,,77,0.38,cluster_cnan
scaffold,43,2,,78,0.5789473684210527,cluster_cnan
scaffold,43,2,,87,0.5,cluster_cnan
scaffold,43,2,,88,0.4130434782608695,cluster_cnan
scaffold,43,2,,98,0.4347826086956521,cluster_cnan
scaffold,43,2,,105,0.3466666666666667,cluster_cnan
scaffold,43,2,,112,0.4418604651162791,cluster_cnan
scaffold,43,2,,132,0.4042553191489361,cluster_cnan
scaffold,43,2,,133,0.4594594594594595,cluster_cnan
scaffold,43,2,,134,0.4130434782608695,cluster_cnan
scaffold,43,2,,145,0.2666666666666666,cluster_cnan
scaffold,43,2,,146,0.4166666666666667,cluster_cnan
scaffold,43,2,,150,0.3829787234042553,cluster_cnan
scaffold,43,2,,164,0.4210526315789473,cluster_cnan
scaffold,43,2,,169,0.4782608695652174,cluster_cnan
scaffold,43,2,,172,0.5348837209302325,cluster_cnan
scaffold,43,2,,177,0.4,cluster_cnan
scaffold,43,2,,178,0.4468085106382978,cluster_cnan
scaffold,43,2,,192,0.4090909090909091,cluster_cnan
scaffold,43,2,,193,0.4666666666666667,cluster_cnan
scaffold,43,2,,200,0.4390243902439024,cluster_cnan
scaffold,43,2,,201,0.3829787234042553,cluster_cnan
scaffold,43,2,,204,0.4523809523809524,cluster_cnan
scaffold,43,2,,205,0.425531914893617,cluster_cnan
scaffold,43,2,,209,0.3783783783783784,cluster_cnan
scaffold,43,2,,210,0.4791666666666667,cluster_cnan
scaffold,43,2,,215,0.4418604651162791,cluster_cnan
scaffold,43,2,,221,0.4032258064516129,cluster_cnan
scaffold,43,2,,228,0.5476190476190477,cluster_cnan
scaffold,43,2,,231,0.5714285714285714,cluster_cnan
scaffold,43,2,,236,0.8260869565217391,cluster_cnan
scaffold,43,2,,246,0.4102564102564102,cluster_cnan
scaffold,43,2,,251,0.4,cluster_cnan
scaffold,43,2,,253,0.365079365079365,cluster_cnan
scaffold,43,2,,255,0.3863636363636363,cluster_cnan
scaffold,43,2,,256,0.6410256410256411,cluster_cnan
scaffold,43,2,,259,0.4393939393939394,cluster_cnan
scaffold,43,2,,260,0.46875,cluster_cnan
scaffold,43,2,,268,0.3559322033898305,cluster_cnan
scaffold,43,2,,269,0.4081632653061224,cluster_cnan
scaffold,43,2,,274,0.4285714285714285,cluster_cnan
scaffold,43,2,,280,0.4339622641509434,cluster_cnan
scaffold,43,2,,283,0.320754716981132,cluster_cnan
scaffold,43,2,,290,0.44,cluster_cnan
scaffold,43,2,,291,0.4193548387096774,cluster_cnan
scaffold,43,2,,295,0.365079365079365,cluster_cnan
scaffold,43,2,,296,0.360655737704918,cluster_cnan
scaffold,43,2,,302,0.4468085106382978,cluster_cnan
scaffold,43,2,,303,0.3725490196078431,cluster_cnan
scaffold,43,2,,308,0.2962962962962963,cluster_cnan
scaffold,43,2,,318,0.5116279069767442,cluster_cnan
scaffold,43,2,,333,0.3296703296703296,cluster_cnan
scaffold,43,2,,337,0.4210526315789473,cluster_cnan
scaffold,43,2,,345,0.2711864406779661,cluster_cnan
scaffold,43,2,,346,0.3947368421052631,cluster_cnan
scaffold,43,2,,348,0.625,cluster_cnan
scaffold,43,2,,351,0.5714285714285714,cluster_cnan
scaffold,43,2,,353,0.3725490196078431,cluster_cnan
scaffold,43,2,,356,0.4324324324324324,cluster_cnan
scaffold,43,2,,360,0.5217391304347826,cluster_cnan
scaffold,43,2,,362,0.4545454545454545,cluster_cnan
scaffold,43,2,,372,0.4390243902439024,cluster_cnan
scaffold,43,2,,373,0.3148148148148148,cluster_cnan
scaffold,43,2,,380,0.4705882352941176,cluster_cnan
scaffold,43,2,,385,0.5111111111111111,cluster_cnan
scaffold,43,2,,387,0.4285714285714285,cluster_cnan
scaffold,43,3,,4,0.25,cluster_cnan
scaffold,43,3,,6,0.6326530612244898,cluster_cnan
scaffold,43,3,,7,0.5483870967741935,cluster_cnan
scaffold,43,3,,11,0.42,cluster_cnan
scaffold,43,3,,18,0.4285714285714285,cluster_cnan
scaffold,43,3,,36,0.4871794871794871,cluster_cnan
scaffold,43,3,,44,0.5128205128205128,cluster_cnan
scaffold,43,3,,49,0.425531914893617,cluster_cnan
scaffold,43,3,,55,0.4,cluster_cnan
scaffold,43,3,,57,0.3278688524590163,cluster_cnan
scaffold,43,3,,58,0.3137254901960784,cluster_cnan
scaffold,43,3,,64,0.5283018867924528,cluster_cnan
scaffold,43,3,,66,0.4444444444444444,cluster_cnan
scaffold,43,3,,83,0.3518518518518518,cluster_cnan
scaffold,43,3,,108,0.5,cluster_cnan
scaffold,43,3,,118,0.5,cluster_cnan
scaffold,43,3,,122,0.3181818181818182,cluster_cnan
scaffold,43,3,,125,0.3214285714285714,cluster_cnan
scaffold,43,3,,128,0.3870967741935484,cluster_cnan
scaffold,43,3,,129,0.3818181818181818,cluster_cnan
scaffold,43,3,,131,0.3617021276595745,cluster_cnan
scaffold,43,3,,141,0.4150943396226415,cluster_cnan
scaffold,43,3,,143,0.4864864864864865,cluster_cnan
scaffold,43,3,,149,0.4583333333333333,cluster_cnan
scaffold,43,3,,161,0.4545454545454545,cluster_cnan
scaffold,43,3,,163,0.3846153846153846,cluster_cnan
scaffold,43,3,,165,0.5,cluster_cnan
scaffold,43,3,,170,0.4358974358974359,cluster_cnan
scaffold,43,3,,171,0.4473684210526316,cluster_cnan
scaffold,43,3,,174,0.4333333333333333,cluster_cnan
scaffold,43,3,,180,0.3939393939393939,cluster_cnan
scaffold,43,3,,189,0.5357142857142857,cluster_cnan
scaffold,43,3,,199,0.4444444444444444,cluster_cnan
scaffold,43,3,,203,0.46875,cluster_cnan
scaffold,43,3,,206,0.360655737704918,cluster_cnan
scaffold,43,3,,207,0.3333333333333333,cluster_cnan
scaffold,43,3,,212,0.3472222222222222,cluster_cnan
scaffold,43,3,,219,0.4864864864864865,cluster_cnan
scaffold,43,3,,222,0.303030303030303,cluster_cnan
scaffold,43,3,,234,0.42,cluster_cnan
scaffold,43,3,,237,0.3728813559322034,cluster_cnan
scaffold,43,3,,239,0.4545454545454545,cluster_cnan
scaffold,43,3,,240,0.275,cluster_cnan
scaffold,43,3,,241,0.425531914893617,cluster_cnan
scaffold,43,3,,242,0.3725490196078431,cluster_cnan
scaffold,43,3,,258,0.3035714285714285,cluster_cnan
scaffold,43,3,,265,0.3529411764705882,cluster_cnan
scaffold,43,3,,267,0.4864864864864865,cluster_cnan
scaffold,43,3,,272,0.5555555555555556,cluster_cnan
scaffold,43,3,,273,0.5142857142857142,cluster_cnan
scaffold,43,3,,282,0.5217391304347826,cluster_cnan
scaffold,43,3,,287,0.2978723404255319,cluster_cnan
scaffold,43,3,,293,0.6774193548387096,cluster_cnan
scaffold,43,3,,299,0.46,cluster_cnan
scaffold,43,3,,304,0.4571428571428571,cluster_cnan
scaffold,43,3,,311,0.217391304347826,cluster_cnan
scaffold,43,3,,315,0.5813953488372093,cluster_cnan
scaffold,43,3,,317,0.351063829787234,cluster_cnan
scaffold,43,3,,322,0.3620689655172414,cluster_cnan
scaffold,43,3,,329,0.4736842105263157,cluster_cnan
scaffold,43,3,,342,0.4509803921568627,cluster_cnan
scaffold,43,3,,352,0.3947368421052631,cluster_cnan
scaffold,43,3,,359,0.359375,cluster_cnan
scaffold,43,3,,361,0.3191489361702128,cluster_cnan
scaffold,43,3,,363,0.5,cluster_cnan
scaffold,43,3,,369,0.4210526315789473,cluster_cnan
scaffold,43,3,,370,0.4878048780487805,cluster_cnan
scaffold,43,3,,371,0.3571428571428571,cluster_cnan
scaffold,43,3,,375,0.6129032258064516,cluster_cnan
scaffold,43,3,,381,0.4354838709677419,cluster_cnan
scaffold,43,3,,382,0.8518518518518519,cluster_cnan
scaffold,43,3,,389,0.4285714285714285,cluster_cnan
scaffold,43,3,,393,0.5,cluster_cnan
scaffold,43,3,,397,0.3809523809523809,cluster_cnan
scaffold,43,3,,398,0.4545454545454545,cluster_cnan
scaffold,43,4,,5,0.4038461538461538,cluster_cnan
scaffold,43,4,,8,0.5192307692307693,cluster_cnan
scaffold,43,4,,10,0.3114754098360656,cluster_cnan
scaffold,43,4,,19,0.4864864864864865,cluster_cnan
scaffold,43,4,,30,0.2717391304347826,cluster_cnan
scaffold,43,4,,33,0.3829787234042553,cluster_cnan
scaffold,43,4,,39,0.3012048192771084,cluster_cnan
scaffold,43,4,,47,0.3829787234042553,cluster_cnan
scaffold,43,4,,53,0.6,cluster_cnan
scaffold,43,4,,54,0.3658536585365853,cluster_cnan
scaffold,43,4,,56,0.8518518518518519,cluster_cnan
scaffold,43,4,,70,0.3478260869565217,cluster_cnan
scaffold,43,4,,74,0.4166666666666667,cluster_cnan
scaffold,43,4,,76,0.4545454545454545,cluster_cnan
scaffold,43,4,,90,0.4594594594594595,cluster_cnan
scaffold,43,4,,92,0.5428571428571428,cluster_cnan
scaffold,43,4,,93,0.8260869565217391,cluster_cnan
scaffold,43,4,,94,0.4411764705882353,cluster_cnan
scaffold,43,4,,102,0.3728813559322034,cluster_cnan
scaffold,43,4,,104,0.5116279069767442,cluster_cnan
scaffold,43,4,,113,0.4736842105263157,cluster_cnan
scaffold,43,4,,114,0.4259259259259259,cluster_cnan
scaffold,43,4,,116,0.627906976744186,cluster_cnan
scaffold,43,4,,119,0.4038461538461538,cluster_cnan
scaffold,43,4,,121,0.4761904761904761,cluster_cnan
scaffold,43,4,,123,0.3773584905660377,cluster_cnan
scaffold,43,4,,130,0.4285714285714285,cluster_cnan
scaffold,43,4,,135,0.3658536585365853,cluster_cnan
scaffold,43,4,,136,0.6071428571428571,cluster_cnan
scaffold,43,4,,144,0.3111111111111111,cluster_cnan
scaffold,43,4,,151,0.2985074626865671,cluster_cnan
scaffold,43,4,,152,0.4827586206896552,cluster_cnan
scaffold,43,4,,154,0.6326530612244898,cluster_cnan
scaffold,43,4,,155,0.2741935483870967,cluster_cnan
scaffold,43,4,,157,0.4561403508771929,cluster_cnan
scaffold,43,4,,159,0.4464285714285714,cluster_cnan
scaffold,43,4,,162,0.4545454545454545,cluster_cnan
scaffold,43,4,,168,0.5714285714285714,cluster_cnan
scaffold,43,4,,175,0.5098039215686274,cluster_cnan
scaffold,43,4,,179,0.5789473684210527,cluster_cnan
scaffold,43,4,,181,0.6,cluster_cnan
scaffold,43,4,,190,0.3653846153846153,cluster_cnan
scaffold,43,4,,191,0.3617021276595745,cluster_cnan
scaffold,43,4,,195,0.3846153846153846,cluster_cnan
scaffold,43,4,,211,0.2474226804123711,cluster_cnan
scaffold,43,4,,214,0.5,cluster_cnan
scaffold,43,4,,218,0.6410256410256411,cluster_cnan
scaffold,43,4,,220,0.4444444444444444,cluster_cnan
scaffold,43,4,,225,0.4651162790697674,cluster_cnan
scaffold,43,4,,244,0.2941176470588235,cluster_cnan
scaffold,43,4,,254,0.360655737704918,cluster_cnan
scaffold,43,4,,263,0.5813953488372093,cluster_cnan
scaffold,43,4,,270,0.4324324324324324,cluster_cnan
scaffold,43,4,,281,0.5,cluster_cnan
scaffold,43,4,,301,0.4166666666666667,cluster_cnan
scaffold,43,4,,305,0.358974358974359,cluster_cnan
scaffold,43,4,,306,0.4545454545454545,cluster_cnan
scaffold,43,4,,320,0.4444444444444444,cluster_cnan
scaffold,43,4,,324,0.5,cluster_cnan
scaffold,43,4,,325,0.3414634146341463,cluster_cnan
scaffold,43,4,,330,0.625,cluster_cnan
scaffold,43,4,,331,0.4489795918367347,cluster_cnan
scaffold,43,4,,334,0.4285714285714285,cluster_cnan
scaffold,43,4,,339,0.3170731707317073,cluster_cnan
scaffold,43,4,,341,0.4393939393939394,cluster_cnan
scaffold,43,4,,347,0.46,cluster_cnan
scaffold,43,4,,358,0.3142857142857143,cluster_cnan
scaffold,43,4,,364,0.4594594594594595,cluster_cnan
scaffold,43,4,,365,0.5142857142857142,cluster_cnan
scaffold,43,4,,368,0.4347826086956521,cluster_cnan
scaffold,43,4,,392,0.3809523809523809,cluster_cnan
scaffold,43,4,,394,0.320754716981132,cluster_cnan
scaffold,43,4,,395,0.3194444444444444,cluster_cnan
scaffold,43,4,,400,0.5,cluster_cnan
scaffold,43,4,,409,0.4838709677419355,cluster_cnan
scaffold,44,0,,0,0.3404255319148936,cluster_cnan
scaffold,44,0,,13,0.5128205128205128,cluster_cnan
scaffold,44,0,,14,0.2884615384615384,cluster_cnan
scaffold,44,0,,15,0.3333333333333333,cluster_cnan
scaffold,44,0,,16,0.325,cluster_cnan
scaffold,44,0,,23,0.3333333333333333,cluster_cnan
scaffold,44,0,,25,0.46875,cluster_cnan
scaffold,44,0,,26,0.3714285714285714,cluster_cnan
scaffold,44,0,,27,0.3235294117647059,cluster_cnan
scaffold,44,0,,31,0.3863636363636363,cluster_cnan
scaffold,44,0,,35,0.5142857142857142,cluster_cnan
scaffold,44,0,,37,0.4736842105263157,cluster_cnan
scaffold,44,0,,40,0.3181818181818182,cluster_cnan
scaffold,44,0,,43,0.1666666666666666,cluster_cnan
scaffold,44,0,,50,0.5172413793103449,cluster_cnan
scaffold,44,0,,52,0.4,cluster_cnan
scaffold,44,0,,62,0.4411764705882353,cluster_cnan
scaffold,44,0,,63,0.4523809523809524,cluster_cnan
scaffold,44,0,,65,0.4444444444444444,cluster_cnan
scaffold,44,0,,67,0.36,cluster_cnan
scaffold,44,0,,68,0.3939393939393939,cluster_cnan
scaffold,44,0,,81,0.4583333333333333,cluster_cnan
scaffold,44,0,,82,0.4324324324324324,cluster_cnan
scaffold,44,0,,85,0.3404255319148936,cluster_cnan
scaffold,44,0,,86,0.3658536585365853,cluster_cnan
scaffold,44,0,,89,0.3829787234042553,cluster_cnan
scaffold,44,0,,91,0.3235294117647059,cluster_cnan
scaffold,44,0,,97,0.2962962962962963,cluster_cnan
scaffold,44,0,,100,0.4444444444444444,cluster_cnan
scaffold,44,0,,101,0.5454545454545454,cluster_cnan
scaffold,44,0,,103,0.4333333333333333,cluster_cnan
scaffold,44,0,,107,0.4571428571428571,cluster_cnan
scaffold,44,0,,110,0.3043478260869565,cluster_cnan
scaffold,44,0,,111,0.1555555555555555,cluster_cnan
scaffold,44,0,,117,0.4634146341463415,cluster_cnan
scaffold,44,0,,124,0.4571428571428571,cluster_cnan
scaffold,44,0,,127,0.425,cluster_cnan
scaffold,44,0,,139,0.4166666666666667,cluster_cnan
scaffold,44,0,,140,0.4615384615384615,cluster_cnan
scaffold,44,0,,147,0.1458333333333333,cluster_cnan
scaffold,44,0,,160,0.3863636363636363,cluster_cnan
scaffold,44,0,,166,0.0930232558139534,cluster_cnan
scaffold,44,0,,167,0.3018867924528302,cluster_cnan
scaffold,44,0,,176,0.4285714285714285,cluster_cnan
scaffold,44,0,,184,0.4615384615384615,cluster_cnan
scaffold,44,0,,185,0.4615384615384615,cluster_cnan
scaffold,44,0,,186,0.375,cluster_cnan
scaffold,44,0,,188,0.3157894736842105,cluster_cnan
scaffold,44,0,,194,0.5172413793103449,cluster_cnan
scaffold,44,0,,198,0.3333333333333333,cluster_cnan
scaffold,44,0,,202,0.5,cluster_cnan
scaffold,44,0,,208,0.3428571428571428,cluster_cnan
scaffold,44,0,,213,0.3421052631578947,cluster_cnan
scaffold,44,0,,216,0.3265306122448979,cluster_cnan
scaffold,44,0,,217,0.4193548387096774,cluster_cnan
scaffold,44,0,,224,0.5,cluster_cnan
scaffold,44,0,,226,0.3043478260869565,cluster_cnan
scaffold,44,0,,229,0.3265306122448979,cluster_cnan
scaffold,44,0,,230,0.5357142857142857,cluster_cnan
scaffold,44,0,,232,0.2954545454545454,cluster_cnan
scaffold,44,0,,233,0.3571428571428571,cluster_cnan
scaffold,44,0,,238,0.4545454545454545,cluster_cnan
scaffold,44,0,,243,0.4117647058823529,cluster_cnan
scaffold,44,0,,248,0.4324324324324324,cluster_cnan
scaffold,44,0,,249,0.3428571428571428,cluster_cnan
scaffold,44,0,,257,0.4423076923076923,cluster_cnan
scaffold,44,0,,262,0.4047619047619047,cluster_cnan
scaffold,44,0,,275,0.4285714285714285,cluster_cnan
scaffold,44,0,,276,0.4444444444444444,cluster_cnan
scaffold,44,0,,277,0.4375,cluster_cnan
scaffold,44,0,,284,0.4054054054054054,cluster_cnan
scaffold,44,0,,285,0.4210526315789473,cluster_cnan
scaffold,44,0,,288,0.4390243902439024,cluster_cnan
scaffold,44,0,,294,0.3636363636363636,cluster_cnan
scaffold,44,0,,298,0.3157894736842105,cluster_cnan
scaffold,44,0,,309,0.375,cluster_cnan
scaffold,44,0,,310,0.3673469387755102,cluster_cnan
scaffold,44,0,,312,0.46875,cluster_cnan
scaffold,44,0,,313,0.4347826086956521,cluster_cnan
scaffold,44,0,,314,0.4,cluster_cnan
scaffold,44,0,,316,0.3947368421052631,cluster_cnan
scaffold,44,0,,319,0.325,cluster_cnan
scaffold,44,0,,323,0.3902439024390244,cluster_cnan
scaffold,44,0,,326,0.5142857142857142,cluster_cnan
scaffold,44,0,,327,0.3421052631578947,cluster_cnan
scaffold,44,0,,328,0.3703703703703703,cluster_cnan
scaffold,44,0,,332,0.3478260869565217,cluster_cnan
scaffold,44,0,,335,0.2926829268292683,cluster_cnan
scaffold,44,0,,338,0.4285714285714285,cluster_cnan
scaffold,44,0,,343,0.3142857142857143,cluster_cnan
scaffold,44,0,,344,0.5,cluster_cnan
scaffold,44,0,,350,0.175,cluster_cnan
scaffold,44,0,,355,0.4489795918367347,cluster_cnan
scaffold,44,0,,357,0.3695652173913043,cluster_cnan
scaffold,44,0,,366,0.3035714285714285,cluster_cnan
scaffold,44,0,,367,0.3181818181818182,cluster_cnan
scaffold,44,0,,374,0.4117647058823529,cluster_cnan
scaffold,44,0,,379,0.2307692307692307,cluster_cnan
scaffold,44,0,,383,0.3584905660377358,cluster_cnan
scaffold,44,0,,384,0.2857142857142857,cluster_cnan
scaffold,44,0,,386,0.3529411764705882,cluster_cnan
scaffold,44,0,,388,0.3714285714285714,cluster_cnan
scaffold,44,0,,390,0.4473684210526316,cluster_cnan
scaffold,44,0,,391,0.5,cluster_cnan
scaffold,44,0,,396,0.3953488372093023,cluster_cnan
scaffold,44,0,,401,0.3714285714285714,cluster_cnan
scaffold,44,0,,405,0.5135135135135135,cluster_cnan
scaffold,44,0,,408,0.6129032258064516,cluster_cnan
scaffold,44,1,,1,0.4489795918367347,cluster_cnan
scaffold,44,1,,2,0.5102040816326531,cluster_cnan
